Day,timeSlot,Weather,Temperature,PM2.5
7,10,4.0,7.0,92.0
7,11,4.0,7.0,90.0
7,12,4.0,7.0,90.0
7,13,4.0,7.0,90.0
7,14,4.0,7.0,90.0
7,15,4.0,7.0,90.0
7,16,4.0,7.0,90.0
7,17,4.0,7.0,92.0
7,18,4.0,7.0,92.0
7,19,4.0,7.0,92.0
7,20,4.0,7.0,92.0
7,21,4.0,7.0,92.0
7,22,4.0,7.0,92.0
7,23,4.0,7.0,99.0
7,24,4.0,7.0,99.0
7,25,4.0,7.0,99.0
7,26,4.0,7.0,99.0
7,27,4.0,7.0,99.0
7,28,4.0,7.0,99.0
7,29,4.0,7.0,99.0
7,30,4.0,7.0,102.0
7,31,4.0,7.0,102.0
7,32,4.0,7.0,102.0
7,33,4.0,7.0,102.0
7,34,4.0,7.0,102.0
7,35,4.0,7.0,107.0
7,36,4.0,7.0,107.0
7,37,4.0,7.0,107.0
7,38,4.0,7.0,107.0
7,39,4.0,7.0,107.0
7,40,4.0,7.0,107.0
7,41,4.0,7.0,107.0
7,42,4.0,7.0,107.0
7,43,4.0,7.0,107.0
7,44,4.0,7.0,107.0
7,45,4.0,7.0,107.0
7,46,4.0,7.0,107.0
7,47,4.0,7.0,105.0
7,48,4.0,7.0,105.0
7,49,4.0,7.0,105.0
7,50,3.0,7.0,105.0
7,51,2.0,7.0,105.0
7,52,2.0,7.0,105.0
7,53,2.0,7.0,102.0
7,54,2.0,7.0,102.0
7,55,3.0,7.0,102.0
7,56,2.5,7.0,102.0
7,57,2.0,7.0,102.0
7,58,2.0,7.0,102.0
7,59,2.0,7.0,101.0
7,60,2.5,7.0,101.0
7,61,3.0,7.0,101.0
7,62,3.0,8.0,101.0
7,63,3.0,8.0,101.0
7,64,3.0,8.0,101.0
7,65,3.0,8.0,98.0
7,66,3.0,8.0,98.0
7,67,3.0,8.0,98.0
7,68,3.0,8.0,98.0
7,69,3.0,8.0,98.0
7,70,3.0,8.5,98.0
7,71,3.0,8.5,98.0
7,72,3.0,8.0,98.0
7,73,3.0,8.5,98.0
7,74,3.0,9.0,98.0
7,75,3.0,9.0,98.0
7,76,3.0,8.0,103.0
7,77,3.0,8.0,106.0
7,78,3.0,8.0,106.0
7,79,3.0,8.0,106.0
7,80,3.0,8.0,106.0
7,81,3.0,8.0,106.0
7,82,3.0,8.0,106.0
7,83,3.0,8.0,113.0
7,84,3.0,8.0,113.0
7,85,3.0,8.0,113.0
7,86,3.0,8.0,113.0
7,87,3.0,8.0,113.0
7,88,3.0,8.0,113.0
7,89,3.0,8.0,120.0
7,90,3.0,8.0,120.0
7,91,3.0,8.0,120.0
7,92,3.0,8.0,120.0
7,93,3.0,8.0,120.0
7,94,3.0,8.0,120.0
7,95,3.0,8.0,120.0
7,96,3.0,8.0,120.0
7,97,3.0,8.0,120.0
7,98,3.0,8.0,120.0
7,99,3.0,8.0,120.0
7,100,3.0,8.0,120.0
7,101,3.0,9.0,120.0
7,102,3.0,9.0,120.0
7,103,3.0,9.0,120.0
7,104,3.0,9.0,120.0
7,105,3.0,9.0,120.0
7,106,3.0,8.0,120.0
7,107,3.0,8.0,124.0
7,108,3.0,8.0,124.0
7,109,3.0,8.0,124.0
7,110,3.0,8.0,124.0
7,111,3.0,8.0,124.0
7,112,3.0,8.0,124.0
7,113,3.0,8.0,122.0
7,114,2.5,8.0,122.0
7,115,2.0,8.0,122.0
7,116,2.0,8.0,122.0
7,117,2.0,8.0,122.0
7,118,2.0,8.0,122.0
7,119,2.0,8.0,122.0
7,120,2.0,7.5,122.0
7,121,2.0,7.0,122.0
7,122,2.0,7.0,122.0
7,123,2.0,7.0,122.0
7,124,2.0,7.0,138.0
7,125,2.0,7.0,138.0
7,126,2.0,7.0,138.0
7,127,2.0,7.0,138.0
7,128,2.0,7.0,138.0
7,129,2.0,7.0,138.0
7,130,2.0,7.0,146.0
7,131,2.0,7.0,146.0
7,132,3.0,7.0,146.0
7,133,4.0,7.0,146.0
7,134,4.0,7.0,146.0
7,135,4.0,7.0,146.0
7,136,4.0,7.0,152.0
7,137,4.0,7.0,160.0
7,138,4.0,7.0,160.0
7,139,4.0,6.0,160.0
7,140,4.0,6.0,160.0
7,141,4.0,6.0,160.0
7,142,4.0,6.0,160.0
7,143,4.0,6.0,160.0
7,144,4.0,6.0,160.0
8,1,4.0,6.0,160.0
8,2,4.0,6.0,160.0
8,3,4.0,6.0,160.0
8,4,,,
8,5,,,
8,6,2.0,5.0,162.0
8,7,2.0,5.0,162.0
8,8,2.0,5.0,162.0
8,9,2.0,5.0,162.0
8,10,2.0,4.5,162.0
8,11,2.0,4.0,155.0
8,12,2.0,4.0,155.0
8,13,2.0,4.0,155.0
8,14,2.0,4.0,155.0
8,15,2.0,4.0,155.0
8,16,2.0,4.0,155.0
8,17,2.0,4.0,143.0
8,18,2.0,4.0,143.0
8,19,2.0,4.0,143.0
8,20,2.0,4.0,143.0
8,21,2.0,3.5,143.0
8,22,2.0,3.0,143.0
8,23,2.0,3.0,120.0
8,24,2.5,3.0,120.0
8,25,3.0,3.0,120.0
8,26,3.0,3.0,120.0
8,27,3.0,3.0,120.0
8,28,3.0,3.0,120.0
8,29,3.0,3.0,120.0
8,30,3.0,3.0,100.0
8,31,3.0,3.0,100.0
8,32,3.0,3.0,100.0
8,33,3.0,3.0,100.0
8,34,3.0,3.0,100.0
8,35,3.0,3.0,81.0
8,36,3.0,3.0,81.0
8,37,3.0,3.0,81.0
8,38,3.0,3.0,81.0
8,39,3.0,3.0,81.0
8,40,3.0,3.5,81.0
8,41,3.0,4.0,72.0
8,42,2.5,4.0,72.0
8,43,2.0,4.0,72.0
8,44,2.0,4.0,72.0
8,45,2.0,4.0,72.0
8,46,2.0,4.0,72.0
8,47,2.0,4.0,81.0
8,48,2.0,4.0,81.0
8,49,2.0,4.0,81.0
8,50,2.0,4.0,81.0
8,51,2.0,4.0,81.0
8,52,2.0,4.0,81.0
8,53,2.0,4.0,93.0
8,54,2.0,4.0,93.0
8,55,2.0,4.0,93.0
8,56,2.0,4.0,93.0
8,57,2.0,4.0,93.0
8,58,2.0,4.0,93.0
8,59,2.0,4.0,98.0
8,60,2.5,4.5,98.0
8,61,3.0,5.0,98.0
8,62,3.0,5.0,98.0
8,63,3.0,5.0,98.0
8,64,3.0,5.0,98.0
8,65,3.0,5.0,97.0
8,66,3.0,5.0,97.0
8,67,3.0,5.0,97.0
8,68,3.0,5.0,97.0
8,69,3.0,5.0,97.0
8,70,3.0,5.0,97.0
8,71,3.0,6.0,102.0
8,72,3.0,6.0,102.0
8,73,3.0,6.0,102.0
8,74,3.0,6.0,102.0
8,75,3.0,6.0,102.0
8,76,3.0,6.0,102.0
8,77,3.0,6.0,101.0
8,78,3.0,6.0,101.0
8,79,3.0,6.0,101.0
8,80,3.0,6.0,101.0
8,81,3.0,6.0,101.0
8,82,3.0,6.0,101.0
8,83,3.0,6.0,104.0
8,84,3.0,6.0,104.0
8,85,3.0,6.0,104.0
8,86,3.0,6.0,104.0
8,87,3.0,6.0,104.0
8,88,3.0,6.0,104.0
8,89,3.0,6.0,110.0
8,90,3.0,6.0,110.0
8,91,3.0,6.0,110.0
8,92,3.0,6.0,110.0
8,93,3.0,6.0,110.0
8,94,3.0,6.0,110.0
8,95,3.0,6.0,114.0
8,96,3.0,6.0,114.0
8,97,3.0,6.0,114.0
8,98,3.0,6.0,114.0
8,99,3.0,6.0,114.0
8,100,3.0,6.0,114.0
8,101,3.0,6.0,114.0
8,102,3.0,6.0,114.0
8,103,3.0,6.0,114.0
8,104,3.0,6.0,114.0
8,105,3.0,6.0,114.0
8,106,3.0,6.0,116.0
8,107,3.0,6.0,116.0
8,108,3.0,5.0,116.0
8,109,3.0,5.0,116.0
8,110,3.0,5.0,116.0
8,111,3.0,5.0,116.0
8,112,3.0,5.0,115.0
8,113,3.0,5.0,111.0
8,114,2.5,5.0,111.0
8,115,2.0,5.0,111.0
8,116,2.0,5.0,111.0
8,117,2.0,5.0,111.0
8,118,2.0,5.0,111.0
8,119,2.0,5.0,113.0
8,120,2.0,5.0,113.0
8,121,2.0,5.0,113.0
8,122,2.0,5.0,113.0
8,123,2.0,5.0,113.0
8,124,2.0,5.0,113.0
8,125,2.0,4.0,120.0
8,126,2.0,4.0,120.0
8,127,2.0,4.0,120.0
8,128,2.0,4.0,120.0
8,129,2.0,4.0,120.0
8,130,2.0,4.0,120.0
8,131,2.0,4.0,120.0
8,132,2.0,4.0,120.0
8,133,2.0,4.0,120.0
8,134,2.0,4.0,120.0
8,135,2.0,4.0,120.0
8,136,2.0,4.0,120.0
8,137,2.0,4.0,127.0
8,138,2.0,4.0,127.0
8,139,2.0,4.0,127.0
8,140,2.0,4.0,127.0
8,141,2.0,4.0,127.0
8,142,2.0,4.0,127.0
8,143,2.0,4.0,127.0
8,144,2.0,4.0,127.0
9,1,2.0,4.0,127.0
9,2,2.0,4.0,127.0
9,3,2.0,4.0,127.0
9,4,2.0,4.0,128.0
9,5,2.0,4.0,132.0
9,6,2.0,4.0,132.0
9,7,2.0,3.5,132.0
9,8,2.0,3.0,132.0
9,9,2.0,3.0,132.0
9,10,2.0,3.0,132.0
9,11,2.0,3.0,136.0
9,12,2.0,3.0,136.0
9,13,2.0,3.0,136.0
9,14,2.0,3.0,136.0
9,15,2.0,3.0,136.0
9,16,2.0,3.0,136.0
9,17,2.0,3.0,132.0
9,18,2.0,3.0,132.0
9,19,2.0,3.0,132.0
9,20,2.0,3.0,132.0
9,21,2.0,3.0,132.0
9,22,2.0,3.0,132.0
9,23,2.0,3.0,133.0
9,24,2.0,3.0,133.0
9,25,2.0,3.0,133.0
9,26,2.0,3.0,133.0
9,27,2.0,3.0,133.0
9,28,2.0,3.0,133.0
9,29,2.0,3.0,133.0
9,30,2.0,3.0,132.0
9,31,2.0,3.0,132.0
9,32,2.0,3.0,132.0
9,33,2.0,3.0,132.0
9,34,2.0,3.0,132.0
9,35,2.0,3.0,131.0
9,36,2.0,3.0,131.0
9,37,2.0,3.0,131.0
9,38,2.0,3.0,131.0
9,39,2.0,3.0,131.0
9,40,2.0,3.0,131.0
9,41,2.0,3.0,125.0
9,42,2.0,3.0,125.0
9,43,5.0,3.0,125.0
9,44,8.0,3.0,125.0
9,45,8.0,3.0,125.0
9,46,8.0,3.0,125.0
9,47,8.0,3.0,122.0
9,48,8.0,3.0,122.0
9,49,8.0,3.0,122.0
9,50,8.0,3.0,122.0
9,51,8.0,3.0,122.0
9,52,8.0,3.0,122.0
9,53,8.0,3.0,122.0
9,54,8.0,3.0,122.0
9,55,8.0,3.0,122.0
9,56,8.0,3.0,122.0
9,57,8.0,3.0,122.0
9,58,8.0,3.0,122.0
9,59,8.0,3.0,132.0
9,60,5.0,3.0,132.0
9,61,2.0,3.0,132.0
9,62,2.0,3.0,132.0
9,63,2.0,3.0,132.0
9,64,2.0,5.0,132.0
9,65,2.0,5.0,145.0
9,66,2.0,5.0,145.0
9,67,2.0,6.0,145.0
9,68,2.0,6.0,145.0
9,69,2.0,6.0,145.0
9,70,2.0,6.0,145.0
9,71,2.0,6.0,159.0
9,72,2.0,8.0,159.0
9,73,2.0,8.0,159.0
9,74,2.0,8.0,159.0
9,75,2.0,8.0,159.0
9,76,2.0,8.0,159.0
9,77,2.0,9.0,157.0
9,78,2.0,9.0,157.0
9,79,2.0,9.0,157.0
9,80,2.0,9.0,157.0
9,81,2.0,9.0,157.0
9,82,2.0,9.0,157.0
9,83,2.0,9.0,139.0
9,84,2.0,9.0,139.0
9,85,2.0,9.0,139.0
9,86,2.0,9.0,139.0
9,87,2.0,9.0,139.0
9,88,2.0,9.0,139.0
9,89,2.0,9.0,139.0
9,90,2.0,9.0,139.0
9,91,2.0,9.0,139.0
9,92,2.0,9.0,139.0
9,93,2.0,9.0,139.0
9,94,2.0,9.0,139.0
9,95,2.0,9.0,141.0
9,96,2.0,9.0,141.0
9,97,2.0,9.0,141.0
9,98,2.0,9.0,141.0
9,99,2.0,9.0,141.0
9,100,2.0,9.0,141.0
9,101,2.0,9.0,144.0
9,102,2.0,9.0,144.0
9,103,2.0,9.0,144.0
9,104,2.0,9.0,144.0
9,105,2.0,9.0,144.0
9,106,2.0,9.0,144.0
9,107,2.0,8.0,148.0
9,108,2.0,8.0,148.0
9,109,2.0,8.0,148.0
9,110,2.0,8.0,148.0
9,111,2.0,8.0,148.0
9,112,2.0,8.0,148.0
9,113,2.0,8.0,151.0
9,114,2.5,8.0,151.0
9,115,3.0,8.0,151.0
9,116,3.0,8.0,151.0
9,117,3.0,8.0,151.0
9,118,3.0,8.0,151.0
9,119,3.0,8.0,163.0
9,120,3.0,8.0,163.0
9,121,3.0,8.0,163.0
9,122,3.0,8.0,163.0
9,123,3.0,8.0,163.0
9,124,3.0,8.0,163.0
9,125,3.0,8.0,173.0
9,126,3.0,8.0,173.0
9,127,3.0,8.0,173.0
9,128,3.0,8.0,173.0
9,129,3.0,8.0,173.0
9,130,3.0,8.0,173.0
9,131,3.0,8.0,178.0
9,132,3.0,8.0,178.0
9,133,3.0,8.0,178.0
9,134,3.0,8.0,178.0
9,135,3.0,8.0,178.0
9,136,3.0,7.0,178.0
9,137,3.0,7.0,183.0
9,138,3.0,7.0,183.0
9,139,3.0,7.0,183.0
9,140,3.0,7.0,183.0
9,141,3.0,7.0,183.0
9,142,3.0,7.0,183.0
9,143,3.0,7.0,185.0
9,144,3.0,7.0,185.0
10,1,3.0,7.0,185.0
10,2,3.0,7.0,185.0
10,3,3.0,7.0,185.0
10,4,3.0,7.0,185.0
10,5,2.5,7.0,181.0
10,6,2.0,6.0,181.0
10,7,2.0,6.0,181.0
10,8,2.0,6.0,181.0
10,9,2.0,6.0,181.0
10,10,2.0,6.0,181.0
10,11,2.0,6.0,177.0
10,12,2.0,6.0,177.0
10,13,2.0,6.0,177.0
10,14,2.0,6.0,177.0
10,15,2.0,6.0,177.0
10,16,5.0,6.0,177.0
10,17,8.0,6.0,167.0
10,18,8.0,6.0,167.0
10,19,8.0,6.0,167.0
10,20,8.0,6.0,167.0
10,21,8.0,6.0,167.0
10,22,8.0,6.0,167.0
10,23,8.0,6.0,164.0
10,24,8.0,6.0,164.0
10,25,8.0,6.0,164.0
10,26,8.0,6.0,164.0
10,27,8.0,6.0,164.0
10,28,8.0,6.0,164.0
10,29,8.0,6.0,164.0
10,30,8.0,6.0,161.0
10,31,8.0,6.0,161.0
10,32,8.0,6.0,161.0
10,33,8.0,6.0,161.0
10,34,8.0,6.0,161.0
10,35,8.0,6.0,159.0
10,36,8.0,6.0,159.0
10,37,8.0,6.0,159.0
10,38,8.0,6.0,159.0
10,39,8.0,6.0,159.0
10,40,8.0,6.0,159.0
10,41,8.0,6.0,153.0
10,42,8.0,6.0,153.0
10,43,8.0,6.0,153.0
10,44,8.0,6.0,153.0
10,45,8.0,6.0,153.0
10,46,8.0,6.0,153.0
10,47,8.0,6.0,153.0
10,48,8.0,6.0,153.0
10,49,8.0,6.0,153.0
10,50,6.0,6.0,153.0
10,51,4.0,6.0,153.0
10,52,4.0,6.0,153.0
10,53,4.0,6.0,155.0
10,54,4.0,6.5,155.0
10,55,4.0,7.0,155.0
10,56,4.0,7.0,155.0
10,57,4.0,7.0,155.0
10,58,4.0,7.0,155.0
10,59,4.0,7.0,162.0
10,60,3.0,7.0,162.0
10,61,2.0,7.0,162.0
10,62,2.0,7.0,162.0
10,63,2.0,7.0,162.0
10,64,2.0,7.0,162.0
10,65,2.0,7.0,173.0
10,66,2.0,7.0,173.0
10,67,2.0,7.0,173.0
10,68,2.0,7.0,173.0
10,69,2.0,7.0,173.0
10,70,5.0,7.0,173.0
10,71,8.0,7.0,173.0
10,72,8.0,7.0,184.0
10,73,8.0,7.0,184.0
10,74,8.0,7.0,184.0
10,75,8.0,7.0,184.0
10,76,8.0,7.0,184.0
10,77,8.0,7.0,192.0
10,78,8.0,7.0,192.0
10,79,8.0,7.0,192.0
10,80,8.0,7.0,192.0
10,81,8.0,7.0,192.0
10,82,8.0,7.0,192.0
10,83,8.0,7.0,191.0
10,84,8.0,7.0,191.0
10,85,8.0,7.0,191.0
10,86,8.0,7.0,191.0
10,87,8.0,7.0,191.0
10,88,8.0,7.0,191.0
10,89,8.0,7.0,183.0
10,90,8.0,7.0,183.0
10,91,8.0,7.0,183.0
10,92,8.0,7.0,183.0
10,93,8.0,7.0,183.0
10,94,8.0,7.0,183.0
10,95,8.0,7.0,182.0
10,96,8.0,7.0,182.0
10,97,4.0,7.0,182.0
10,98,4.0,7.0,182.0
10,99,4.0,7.0,182.0
10,100,4.0,7.0,182.0
10,101,4.0,7.0,180.0
10,102,4.0,7.0,180.0
10,103,4.0,7.0,180.0
10,104,4.0,7.0,180.0
10,105,4.0,7.0,180.0
10,106,4.0,7.0,180.0
10,107,4.0,7.0,177.0
10,108,4.0,7.0,177.0
10,109,4.0,7.0,177.0
10,110,4.0,7.0,177.0
10,111,4.0,7.0,177.0
10,112,4.0,7.0,177.0
10,113,4.0,7.0,156.0
10,114,4.0,7.0,156.0
10,115,4.0,7.0,156.0
10,116,4.0,7.0,156.0
10,117,4.0,7.0,156.0
10,118,,,
10,119,4.0,7.0,156.0
10,120,,,
10,121,4.0,7.0,148.0
10,122,,,
10,123,4.0,7.0,148.0
10,124,4.0,7.0,148.0
10,125,,,
10,126,,,
10,127,,,
10,128,4.0,8.0,143.0
10,129,,,
10,130,,,
10,131,4.0,8.0,143.0
10,132,,,
10,133,4.0,8.0,138.0
10,134,,,
10,135,4.0,8.0,138.0
10,136,,,
10,137,,,
10,138,,,
10,139,4.0,8.0,129.0
10,140,,,
10,141,4.0,9.0,129.0
10,142,,,
10,143,4.0,8.0,121.0
10,144,,,
11,1,4.0,8.0,121.0
11,2,4.0,8.0,121.0
11,3,4.0,8.0,121.0
11,4,4.0,8.0,121.0
11,5,4.0,8.0,103.0
11,6,4.0,8.0,103.0
11,7,4.0,8.0,103.0
11,8,4.0,8.0,103.0
11,9,4.0,8.0,103.0
11,10,4.0,8.0,103.0
11,11,4.0,8.0,83.0
11,12,4.0,8.0,83.0
11,13,4.0,8.0,83.0
11,14,4.0,8.0,83.0
11,15,4.0,8.0,83.0
11,16,4.0,8.0,83.0
11,17,4.0,8.0,62.0
11,18,4.0,8.0,62.0
11,19,4.0,8.0,62.0
11,20,4.0,8.0,62.0
11,21,4.0,8.0,62.0
11,22,4.0,8.0,62.0
11,23,4.0,8.0,47.0
11,24,4.0,8.0,47.0
11,25,4.0,7.0,47.0
11,26,4.0,7.0,47.0
11,27,4.0,7.0,47.0
11,28,4.0,7.0,47.0
11,29,4.0,7.0,33.0
11,30,4.0,7.5,33.0
11,31,4.0,8.0,33.0
11,32,4.0,8.0,33.0
11,33,4.0,8.0,33.0
11,34,4.0,8.0,33.0
11,35,4.0,8.0,33.0
11,36,4.0,8.0,33.0
11,37,4.0,7.0,33.0
11,38,4.0,7.0,33.0
11,39,4.0,7.0,33.0
11,40,4.0,7.0,33.0
11,41,4.0,7.0,35.0
11,42,4.0,7.0,35.0
11,43,4.0,7.0,35.0
11,44,4.0,7.0,35.0
11,45,4.0,7.0,35.0
11,46,4.0,7.0,35.0
11,47,4.0,7.0,42.0
11,48,4.0,7.0,42.0
11,49,4.0,7.0,42.0
11,50,,,
11,51,2.0,7.0,42.0
11,52,2.0,7.0,42.0
11,53,2.0,7.0,54.0
11,54,2.0,7.0,54.0
11,55,2.0,7.0,54.0
11,56,2.0,7.0,54.0
11,57,2.0,7.0,54.0
11,58,2.0,7.0,54.0
11,59,2.0,7.0,61.0
11,60,2.0,7.0,61.0
11,61,2.0,7.0,61.0
11,62,2.0,7.0,61.0
11,63,,,
11,64,2.0,7.0,61.0
11,65,2.0,7.0,61.0
11,66,2.0,7.0,56.0
11,67,2.0,7.0,56.0
11,68,2.0,7.0,56.0
11,69,2.0,7.0,56.0
11,70,2.0,7.0,56.0
11,71,2.0,7.0,56.0
11,72,2.0,7.0,45.0
11,73,2.0,7.0,45.0
11,74,2.0,6.0,45.0
11,75,2.0,6.0,45.0
11,76,2.0,6.0,45.0
11,77,2.0,6.0,36.0
11,78,4.0,6.0,36.0
11,79,4.0,6.0,36.0
11,80,4.0,6.0,36.0
11,81,4.0,6.0,36.0
11,82,4.0,6.0,36.0
11,83,4.0,6.0,41.0
11,84,4.0,6.0,41.0
11,85,4.0,6.0,41.0
11,86,4.0,6.0,41.0
11,87,4.0,6.0,41.0
11,88,4.0,6.0,41.0
11,89,4.0,6.0,55.0
11,90,4.0,6.0,55.0
11,91,4.0,6.0,55.0
11,92,4.0,6.0,55.0
11,93,4.0,6.0,55.0
11,94,4.0,6.0,55.0
11,95,4.0,6.0,55.0
11,96,4.0,6.0,55.0
11,97,4.0,6.0,55.0
11,98,4.0,6.0,55.0
11,99,4.0,6.0,55.0
11,100,4.0,6.0,67.0
11,101,,,
11,102,4.0,6.0,67.0
11,103,4.0,6.0,67.0
11,104,4.0,5.0,67.0
11,105,4.0,5.0,67.0
11,106,4.0,5.0,69.0
11,107,4.0,5.0,69.0
11,108,4.0,5.0,69.0
11,109,4.0,5.0,69.0
11,110,4.0,5.0,69.0
11,111,4.0,6.0,69.0
11,112,4.0,6.0,69.0
11,113,4.0,6.0,59.0
11,114,2.0,6.0,59.0
11,115,2.0,5.0,59.0
11,116,2.0,5.0,59.0
11,117,2.0,5.0,59.0
11,118,2.0,5.0,55.0
11,119,2.0,5.0,72.0
11,120,2.0,5.0,72.0
11,121,2.0,5.0,72.0
11,122,4.0,5.0,72.0
11,123,4.0,5.0,72.0
11,124,4.0,5.0,72.0
11,125,4.0,5.0,82.0
11,126,4.0,5.0,82.0
11,127,4.0,5.0,82.0
11,128,,,
11,129,4.0,5.0,82.0
11,130,4.0,5.0,82.0
11,131,,,
11,132,,,
11,133,,,
11,134,,,
11,135,,,
11,136,,,
11,137,,,
11,138,,,
11,139,,,
11,140,,,
11,141,,,
11,142,,,
11,143,,,
11,144,,,
12,1,,,
12,2,,,
12,3,,,
12,4,,,
12,5,2.0,5.0,60.0
12,6,2.0,5.0,60.0
12,7,2.0,5.0,60.0
12,8,2.0,5.0,60.0
12,9,2.0,5.0,60.0
12,10,2.0,5.0,60.0
12,11,2.0,5.0,53.0
12,12,2.0,5.0,53.0
12,13,2.0,5.0,53.0
12,14,2.0,5.0,53.0
12,15,2.0,5.0,53.0
12,16,2.0,5.0,53.0
12,17,2.0,5.0,48.0
12,18,2.0,5.0,48.0
12,19,2.0,5.0,48.0
12,20,2.0,5.0,48.0
12,21,2.0,5.0,48.0
12,22,2.0,5.0,48.0
12,23,2.0,5.0,41.0
12,24,2.0,5.0,41.0
12,25,2.0,4.0,41.0
12,26,2.0,4.0,41.0
12,27,2.0,4.0,41.0
12,28,2.0,4.0,41.0
12,29,2.0,4.0,41.0
12,30,2.0,4.0,43.0
12,31,2.0,4.0,43.0
12,32,2.0,4.0,43.0
12,33,2.0,4.0,43.0
12,34,2.0,4.0,43.0
12,35,2.0,4.0,48.0
12,36,2.0,4.0,48.0
12,37,2.0,4.0,48.0
12,38,2.0,4.0,48.0
12,39,2.0,4.0,48.0
12,40,2.0,4.0,48.0
12,41,2.0,4.0,48.0
12,42,3.0,4.0,48.0
12,43,4.0,4.0,48.0
12,44,4.0,4.0,48.0
12,45,4.0,4.0,48.0
12,46,4.0,4.0,52.0
12,47,4.0,4.0,52.0
12,48,4.0,4.0,52.0
12,49,4.0,4.0,52.0
12,50,3.0,4.0,52.0
12,51,2.0,4.0,52.0
12,52,2.0,4.0,52.0
12,53,2.0,4.0,47.0
12,54,2.0,4.0,47.0
12,55,2.0,4.0,47.0
12,56,2.0,4.0,47.0
12,57,2.0,4.0,47.0
12,58,2.0,4.0,47.0
12,59,2.0,4.0,46.0
12,60,2.5,4.0,46.0
12,61,3.0,4.0,46.0
12,62,3.0,4.0,46.0
12,63,3.0,4.0,46.0
12,64,3.0,4.0,46.0
12,65,3.0,4.0,47.0
12,66,3.0,4.0,47.0
12,67,3.0,4.0,47.0
12,68,3.0,4.0,47.0
12,69,3.0,4.0,47.0
12,70,3.0,4.0,47.0
12,71,3.0,4.0,47.0
12,72,3.0,4.0,47.0
12,73,3.0,4.0,47.0
12,74,3.0,4.0,47.0
12,75,3.0,4.0,47.0
12,76,3.0,4.0,51.0
12,77,3.0,4.0,57.0
12,78,3.0,4.0,57.0
12,79,3.0,4.0,57.0
12,80,3.0,4.0,57.0
12,81,3.0,4.0,57.0
12,82,3.0,4.0,57.0
12,83,3.0,4.0,60.0
12,84,3.0,4.0,60.0
12,85,3.0,4.0,60.0
12,86,3.0,4.0,60.0
12,87,3.0,4.0,60.0
12,88,3.0,4.0,60.0
12,89,3.0,4.0,64.0
12,90,3.0,4.0,64.0
12,91,3.0,4.0,64.0
12,92,3.0,4.0,64.0
12,93,3.0,4.0,64.0
12,94,3.0,4.0,64.0
12,95,3.0,4.0,68.0
12,96,3.0,4.0,68.0
12,97,3.0,4.0,68.0
12,98,3.0,4.0,68.0
12,99,3.0,4.0,68.0
12,100,3.0,3.5,68.0
12,101,3.0,3.0,68.0
12,102,3.0,3.0,68.0
12,103,3.0,3.0,68.0
12,104,3.0,3.5,68.0
12,105,3.0,3.5,68.0
12,106,3.0,3.0,75.0
12,107,3.0,3.0,81.0
12,108,3.0,3.0,81.0
12,109,3.0,3.0,81.0
12,110,3.0,3.0,81.0
12,111,3.0,3.0,81.0
12,112,3.0,3.0,81.0
12,113,3.0,3.0,84.0
12,114,2.5,3.0,84.0
12,115,2.0,3.0,84.0
12,116,2.0,3.0,84.0
12,117,2.0,3.0,84.0
12,118,2.0,3.0,84.0
12,119,2.0,3.0,86.0
12,120,2.0,3.0,86.0
12,121,2.0,3.0,86.0
12,122,2.0,3.0,86.0
12,123,2.0,3.0,86.0
12,124,2.0,3.0,86.0
12,125,2.0,3.0,86.0
12,126,2.0,3.0,86.0
12,127,2.0,3.0,86.0
12,128,2.0,3.0,86.0
12,129,2.0,3.0,86.0
12,130,2.0,3.0,89.0
12,131,2.0,3.0,90.0
12,132,2.0,3.0,90.0
12,133,2.0,3.0,90.0
12,134,2.0,3.0,90.0
12,135,2.0,3.0,90.0
12,136,3.0,3.0,90.0
12,137,3.0,3.0,94.0
12,138,3.0,3.0,94.0
12,139,3.0,3.0,94.0
12,140,,,
12,141,3.0,3.0,94.0
12,142,3.0,3.0,94.0
12,143,3.0,3.0,94.0
12,144,3.0,3.0,94.0
13,1,3.0,3.0,94.0
13,2,3.0,3.0,94.0
13,3,3.0,3.0,94.0
13,4,3.0,3.0,96.0
13,5,3.0,3.0,99.0
13,6,3.0,3.0,99.0
13,7,3.0,3.0,99.0
13,8,3.0,3.0,99.0
13,9,3.0,3.0,99.0
13,10,3.0,3.0,99.0
13,11,3.0,3.0,101.0
13,12,3.0,3.0,101.0
13,13,3.0,3.0,101.0
13,14,3.0,3.0,101.0
13,15,3.0,3.0,101.0
13,16,3.0,3.0,101.0
13,17,3.0,3.0,101.0
13,18,3.0,3.0,101.0
13,19,3.0,3.0,101.0
13,20,3.0,3.0,101.0
13,21,3.0,3.0,101.0
13,22,3.0,3.0,101.0
13,23,3.0,3.0,103.0
13,24,3.0,3.0,103.0
13,25,3.0,3.0,103.0
13,26,3.0,3.0,103.0
13,27,3.0,3.0,103.0
13,28,3.0,3.0,103.0
13,29,3.0,3.0,103.0
13,30,3.0,3.0,103.0
13,31,3.0,3.0,104.0
13,32,3.0,3.0,104.0
13,33,3.0,3.0,104.0
13,34,3.0,3.0,104.0
13,35,3.0,3.0,104.0
13,36,3.0,3.0,104.0
13,37,3.0,3.0,99.0
13,38,3.0,3.0,99.0
13,39,3.0,3.0,99.0
13,40,3.0,3.0,99.0
13,41,3.0,3.0,87.0
